cod;nome;período;valor
43;RS;2010;15.35
24;RN;2010;6.39
11;RO;2010;7.4
42;SC;2010;12.91
28;SE;2010;9.31
17;TO;2010;9.39
29;BA;2010;4.61
35;SP;2010;7.44
14;RR;2010;9.71
11;RO;2011;6.27
12;AC;2011;8.45
27;AL;2011;4.9
13;AM;2011;7.97
16;AP;2011;8.45
29;BA;2011;4.81
23;CE;2011;10.58
53;DF;2011;6.15
17;TO;2011;9.95
35;SP;2011;7.69
28;SE;2011;8.36
42;SC;2011;12.53
43;RS;2011;15.3
14;RR;2011;10.35
33;RJ;2011;4.19
41;PR;2011;8.68
22;PI;2011;12.05
24;RN;2011;8.78
26;PE;2011;5.21
25;PB;2011;6.57
15;PA;2011;4.33
51;MT;2011;7.87
50;MS;2011;13.27
31;MG;2011;9.63
21;MA;2011;5.49
52;GO;2011;8.7
32;ES;2011;6.68
21;MA;2012;4.85
52;GO;2012;9.99
32;ES;2012;6.92
53;DF;2012;7.48
23;CE;2012;9.8
29;BA;2012;5.16
16;AP;2012;4.41
12;AC;2012;9.34
11;RO;2012;6.88
24;RN;2012;7.96
33;RJ;2012;4.26
41;PR;2012;9.07
22;PI;2012;11.57
26;PE;2012;5.82
25;PB;2012;7.79
15;PA;2012;5.15
51;MT;2012;9.26
50;MS;2012;13.02
14;RR;2012;11.38
17;TO;2012;9.56
35;SP;2012;7.55
28;SE;2012;8.08
42;SC;2012;12.68
43;RS;2012;17.2
13;AM;2012;8.3
27;AL;2012;5.12
31;MG;2012;9.73
23;CE;2013;11.03
29;BA;2013;5.3
16;AP;2013;10.78
13;AM;2013;9.35
27;AL;2013;7.27
12;AC;2013;8.67
25;PB;2013;8.26
11;RO;2013;8.05
14;RR;2013;9.98
43;RS;2013;16.35
42;SC;2013;13.38
28;SE;2013;8.55
35;SP;2013;8.12
17;TO;2013;10.51
24;RN;2013;7.76
33;RJ;2013;4.05
41;PR;2013;9.69
22;PI;2013;11.47
26;PE;2013;5.8
15;PA;2013;4.54
51;MT;2013;8.4
50;MS;2013;13.63
31;MG;2013;8.84
21;MA;2013;5.85
52;GO;2013;10.43
32;ES;2013;5.74
53;DF;2013;7.24
26;PE;2014;5.43
25;PB;2014;6.8
31;MG;2014;10.46
21;MA;2014;6.16
52;GO;2014;11
32;ES;2014;6.19
53;DF;2014;7.61
23;CE;2014;10.56
29;BA;2014;4.91
16;AP;2014;7.92
13;AM;2014;9.5
27;AL;2014;5.13
12;AC;2014;10.78
17;TO;2014;8.02
35;SP;2014;8.22
28;SE;2014;7.55
42;SC;2014;13.07
50;MS;2014;12.17
51;MT;2014;7.69
15;PA;2014;4.07
43;RS;2014;15.93
14;RR;2014;5.49
11;RO;2014;6.84
24;RN;2014;8.45
33;RJ;2014;5.02
41;PR;2014;9.25
22;PI;2014;11.96
42;SC;2015;14.56
35;SP;2015;8.31
17;TO;2015;10.66
15;PA;2015;5.06
51;MT;2015;7.3
50;MS;2015;13.61
31;MG;2015;9.71
21;MA;2015;6.47
32;ES;2015;6.88
53;DF;2015;6.66
23;CE;2015;10.13
29;BA;2015;5.57
16;AP;2015;10.6
13;AM;2015;10.66
27;AL;2015;5.66
12;AC;2015;8.14
