cod;nome;período;valor
25;PB;2019;251
26;PE;2019;443
35;SP;2019;2378
33;RJ;2019;572
32;ES;2019;248
31;MG;2019;1732
29;BA;2019;649
28;SE;2019;116
52;GO;2020;596
51;MT;2020;261
50;MS;2020;244
43;RS;2020;1419
11;RO;2020;139
12;AC;2020;72
13;AM;2020;313
14;RR;2020;36
15;PA;2020;391
16;AP;2020;51
17;TO;2020;117
21;MA;2020;341
22;PI;2020;313
23;CE;2020;606
24;RN;2020;235
25;PB;2020;258
26;PE;2020;451
27;AL;2020;168
28;SE;2020;130
29;BA;2020;737
31;MG;2020;1647
32;ES;2020;251
33;RJ;2020;789
42;SC;2020;778
41;PR;2020;935
53;DF;2020;198
35;SP;2020;2359
15;PA;2021;398
16;AP;2021;63
17;TO;2021;167
21;MA;2021;386
22;PI;2021;376
23;CE;2021;823
24;RN;2021;254
25;PB;2021;280
26;PE;2021;546
27;AL;2021;158
28;SE;2021;132
29;BA;2021;837
31;MG;2021;1800
53;DF;2021;190
52;GO;2021;653
51;MT;2021;264
50;MS;2021;305
43;RS;2021;1517
42;SC;2021;856
41;PR;2021;1106
35;SP;2021;2645
33;RJ;2021;903
32;ES;2021;259
11;RO;2021;145
12;AC;2021;70
13;AM;2021;297
14;RR;2021;69
13;AM;2022;297
24;RN;2022;238
25;PB;2022;328
26;PE;2022;488
27;AL;2022;193
28;SE;2022;162
29;BA;2022;879
31;MG;2022;2048
32;ES;2022;238
33;RJ;2022;813
35;SP;2022;2923
41;PR;2022;1188
42;SC;2022;938
43;RS;2022;1571
50;MS;2022;328
14;RR;2022;55
15;PA;2022;499
53;DF;2022;252
22;PI;2022;364
21;MA;2022;395
17;TO;2022;149
16;AP;2022;81
23;CE;2022;790
51;MT;2022;302
52;GO;2022;712
11;RO;2022;150
12;AC;2022;81
